Freq.	V(vo)/V(vi)
1.68255784687696e+005	2.97438937827261e+001,-6.50703003563059e+000
1.68643654329385e+005	2.97379566147814e+001,-6.52080960416705e+000
1.69032418102941e+005	2.97319946003317e+001,-6.53461308585805e+000
1.69422078069551e+005	2.97260073203678e+001,-6.54844033727216e+000
1.69812636295154e+005	2.97199943359285e+001,-6.56229120961881e+000
1.70204094850450e+005	2.97139562100348e+001,-6.57616600766608e+000
1.70596455810914e+005	2.97078925262696e+001,-6.59006458681214e+000
1.70989721256804e+005	2.97018025043677e+001,-6.60398664278793e+000
1.71383893273175e+005	2.96956873907068e+001,-6.61793278900819e+000
1.71778973949887e+005	2.96895464184849e+001,-6.63190272396874e+000
1.72174965381619e+005	2.96833794860368e+001,-6.64589644946042e+000
1.72571869667877e+005	2.96771864941733e+001,-6.65991396750583e+000
1.72969688913010e+005	2.96709673462912e+001,-6.67395528036341e+000
1.73368425226215e+005	2.96647209319419e+001,-6.68801992463740e+000
1.73768080721552e+005	2.96584491706487e+001,-6.70210882972208e+000
1.74168657517955e+005	2.96521506139354e+001,-6.71622137685685e+000
1.74570157739242e+005	2.96458258287763e+001,-6.73035787619687e+000
1.74972583514127e+005	2.96394743921891e+001,-6.74451817557439e+000
1.75375936976232e+005	2.96330958554807e+001,-6.75870211609593e+000
1.75780220264097e+005	2.96266907920742e+001,-6.77291001045145e+000
1.76185435521192e+005	2.96202584317057e+001,-6.78714154529383e+000
1.76591584895926e+005	2.96137990082710e+001,-6.80139687596578e+000
1.76998670541665e+005	2.96073127486999e+001,-6.81567615750771e+000
1.77406694616735e+005	2.96007992149447e+001,-6.82997923112974e+000
1.77815659284440e+005	2.95942579784357e+001,-6.84430593830753e+000
1.78225566713069e+005	2.95876895995049e+001,-6.85865659158647e+000
1.78636419075912e+005	2.95810929718355e+001,-6.87303071269836e+000
1.79048218551265e+005	2.95744693285094e+001,-6.88742893319592e+000
1.79460967322450e+005	2.95678178969780e+001,-6.90185093264634e+000
1.79874667577818e+005	2.95611382396082e+001,-6.91629654758887e+000
1.80289321510768e+005	2.95544309189018e+001,-6.93076609303105e+000
1.80704931319753e+005	2.95476951663482e+001,-6.94525924540406e+000
1.81121499208296e+005	2.95409312131782e+001,-6.95977616022692e+000
1.81539027384997e+005	2.95341392720246e+001,-6.97431699027200e+000
1.81957518063550e+005	2.95273185865139e+001,-6.98888141150161e+000
1.82376973462750e+005	2.95204697067503e+001,-7.00346973840588e+000
1.82797395806508e+005	2.95135918651212e+001,-7.01808164262037e+000
1.83218787323862e+005	2.95066856219092e+001,-7.03271744152129e+000
1.83641150248988e+005	2.94997502011513e+001,-7.04737680303476e+000
1.84064486821211e+005	2.94927858363402e+001,-7.06205988349001e+000
1.84488799285021e+005	2.94857927393410e+001,-7.07676683580945e+000
1.84914089890078e+005	2.94787701522275e+001,-7.09149732864640e+000
1.85340360891233e+005	2.94717186198075e+001,-7.10625167808990e+000
1.85767614548531e+005	2.94646377031867e+001,-7.12102971236892e+000
1.86195853127229e+005	2.94575266485997e+001,-7.13583109690317e+000
1.86625078897805e+005	2.94503866411908e+001,-7.15065647293062e+000
1.87055294135971e+005	2.94432166113810e+001,-7.16550534400312e+000
1.87486501122686e+005	2.94360170886294e+001,-7.18037802485573e+000
1.87918702144166e+005	2.94287876307591e+001,-7.19527433961980e+000
1.88351899491899e+005	2.94215278226154e+001,-7.21019411644781e+000
1.88786095462652e+005	2.94142378628825e+001,-7.22513750463550e+000
1.89221292358491e+005	2.94069176499368e+001,-7.24010449418853e+000
1.89657492486785e+005	2.93995673950851e+001,-7.25509523819603e+000
1.90094698160224e+005	2.93921863344498e+001,-7.27010939165334e+000
1.90532911696830e+005	2.93847750122109e+001,-7.28514727504909e+000
1.90972135419967e+005	2.93773326649419e+001,-7.30020854135537e+000
1.91412371658355e+005	2.93698595083969e+001,-7.31529334358538e+000
1.91853622746082e+005	2.93623557456524e+001,-7.33040183312803e+000
1.92295891022620e+005	2.93548203020132e+001,-7.34553349451525e+000
1.92739178832829e+005	2.93472543591792e+001,-7.36068898338650e+000
1.93183488526977e+005	2.93396571482730e+001,-7.37586794721318e+000
1.93628822460751e+005	2.93320282422240e+001,-7.39107020316175e+000
1.94075182995266e+005	2.93243672060708e+001,-7.40629556488758e+000
1.94522572497082e+005	2.93166755326199e+001,-7.42154485924816e+000
1.94970993338214e+005	2.93089521458790e+001,-7.43681756403796e+000
1.95420447896143e+005	2.93011969258476e+001,-7.45211366027464e+000
1.95870938553833e+005	2.92934094424954e+001,-7.46743296083581e+000
1.96322467699741e+005	2.92855898944176e+001,-7.48277561491614e+000
1.96775037727830e+005	2.92777385019067e+001,-7.49814177761531e+000
1.97228651037580e+005	2.92698544904739e+001,-7.51353108414829e+000
1.97683310034005e+005	2.92619384005552e+001,-7.52894385996609e+000
1.98139017127661e+005	2.92539891468474e+001,-7.54437956826629e+000
1.98595774734661e+005	2.92460078997150e+001,-7.55983887618376e+000
1.99053585276689e+005	2.92379935800015e+001,-7.57532124641491e+000
1.99512451181012e+005	2.92299467075269e+001,-7.59082700113920e+000
1.99972374880489e+005	2.92218665297048e+001,-7.60635577370078e+000
2.00433358813592e+005	2.92137532461451e+001,-7.62190771325409e+000
2.00895405424410e+005	2.92056070636796e+001,-7.63748297166860e+000
2.01358517162670e+005	2.91974272277089e+001,-7.65308117840686e+000
2.01822696483742e+005	2.91892142541480e+001,-7.66870265642170e+000
2.02287945848661e+005	2.91809673802131e+001,-7.68434703096461e+000
2.02754267724131e+005	2.91726868260250e+001,-7.70001445569913e+000
2.03221664582546e+005	2.91643724499281e+001,-7.71570489985677e+000
2.03690138901996e+005	2.91560244699836e+001,-7.73141851763769e+000
2.04159693166285e+005	2.91476424384075e+001,-7.74715510512506e+000
2.04630329864944e+005	2.91392262358803e+001,-7.76291463538337e+000
2.05102051493242e+005	2.91307748038291e+001,-7.77869655375682e+000
2.05574860552200e+005	2.91222899042286e+001,-7.79450188664007e+000
2.06048759548604e+005	2.91137704829409e+001,-7.81033008065182e+000
2.06523750995019e+005	2.91052164139056e+001,-7.82618110557138e+000
2.06999837409803e+005	2.90966266324958e+001,-7.84205439905449e+000
2.07477021317119e+005	2.90880029013249e+001,-7.85795099486289e+000
2.07955305246949e+005	2.90793438517132e+001,-7.87387015498389e+000
2.08434691735105e+005	2.90706499824146e+001,-7.88981220274358e+000
2.08915183323248e+005	2.90619205468591e+001,-7.90577675053845e+000
2.09396782558897e+005	2.90531554241707e+001,-7.92176376550672e+000
2.09879491995441e+005	2.90443554321924e+001,-7.93777375279489e+000
2.10363314192159e+005	2.90355195060751e+001,-7.95380614113453e+000
2.10848251714228e+005	2.90266481576539e+001,-7.96986125843640e+000
2.11334307132738e+005	2.90177403099771e+001,-7.98593852613758e+000
2.11821483024707e+005	2.90087971061932e+001,-8.00203863494221e+000
2.12309781973093e+005	2.89998174842052e+001,-8.01816100778460e+000
2.12799206566808e+005	2.89908019324434e+001,-8.03430596807066e+000
2.13289759400732e+005	2.89817497218196e+001,-8.05047312133305e+000
2.13781443075729e+005	2.89726610286429e+001,-8.06666260917573e+000
2.14274260198656e+005	2.89635357317772e+001,-8.08287439503953e+000
2.14768213382379e+005	2.89543740082633e+001,-8.09910862160095e+000
2.15263305245791e+005	2.89451751278532e+001,-8.11536488911834e+000
2.15759538413818e+005	2.89359389638834e+001,-8.13164315704987e+000
2.16256915517439e+005	2.89266663080876e+001,-8.14794393280576e+000
2.16755439193699e+005	2.89173561244684e+001,-8.16426663088716e+000
2.17255112085721e+005	2.89080088911866e+001,-8.18061157457715e+000
2.17755936842719e+005	2.88986235660657e+001,-8.19697817234873e+000
2.18257916120017e+005	2.88892012477462e+001,-8.21336711759820e+000
2.18761052579060e+005	2.88797408918160e+001,-8.22977781606245e+000
2.19265348887427e+005	2.88702429873518e+001,-8.24621059472875e+000
2.19770807718846e+005	2.88607064864620e+001,-8.26266485392550e+000
2.20277431753210e+005	2.88511321869517e+001,-8.27914110654551e+000
2.20785223676590e+005	2.88415199525252e+001,-8.29563930676157e+000
2.21294186181247e+005	2.88318690463870e+001,-8.31215903771049e+000
2.21804321965650e+005	2.88221796592922e+001,-8.32870044252276e+000
2.22315633734487e+005	2.88124516438948e+001,-8.34526346973976e+000
2.22828124198685e+005	2.88026845905265e+001,-8.36184789057197e+000
2.23341796075414e+005	2.87928792633751e+001,-8.37845421438083e+000
2.23856652088114e+005	2.87830346312303e+001,-8.39508183315304e+000
2.24372694966499e+005	2.87731511804579e+001,-8.41173107562798e+000
2.24889927446576e+005	2.87632281631051e+001,-8.42840151276533e+000
2.25408352270662e+005	2.87532657578998e+001,-8.44509328351828e+000
2.25927972187393e+005	2.87432638445972e+001,-8.46180633939493e+000
2.26448789951742e+005	2.87332222801039e+001,-8.47854062551012e+000
2.26970808325033e+005	2.87231412547611e+001,-8.49529628445949e+000
2.27494030074956e+005	2.87130200202710e+001,-8.51207288027877e+000
2.28018457975579e+005	2.87028584509878e+001,-8.52887035961510e+000
2.28544094807369e+005	2.86926573250582e+001,-8.54568924151729e+000
2.29070943357198e+005	2.86824156078837e+001,-8.56252889954048e+000
2.29599006418365e+005	2.86721337689721e+001,-8.57938966023759e+000
2.30128286790609e+005	2.86618107820990e+001,-8.59627089459486e+000
2.30658787280120e+005	2.86514474103117e+001,-8.61317311890803e+000
2.31190510699560e+005	2.86410435249579e+001,-8.63009627786948e+000
2.31723459868074e+005	2.86305987037780e+001,-8.64704012423490e+000
2.32257637611305e+005	2.86201119080578e+001,-8.66400401727833e+000
2.32793046761409e+005	2.86095848068697e+001,-8.68098905760692e+000
2.33329690157074e+005	2.85990163772124e+001,-8.69799460863969e+000
2.33867570643528e+005	2.85884055801255e+001,-8.71502002409072e+000
2.34406691072562e+005	2.85777540810198e+001,-8.73206640897344e+000
2.34947054302537e+005	2.85670608536871e+001,-8.74913312034558e+000
2.35488663198405e+005	2.85563251701327e+001,-8.76621970521406e+000
2.36031520631724e+005	2.85455477871595e+001,-8.78332668402379e+000
2.36575629480669e+005	2.85347282900423e+001,-8.80045380235407e+000
2.37120992630051e+005	2.85238665323686e+001,-8.81760099206339e+000
2.37667612971331e+005	2.85129623820579e+001,-8.83476818824542e+000
2.38215493402636e+005	2.85020157209958e+001,-8.85195532911046e+000
2.38764636828773e+005	2.84910263997150e+001,-8.86916234373131e+000
2.39315046161247e+005	2.84799945855934e+001,-8.88638936380610e+000
2.39866724318272e+005	2.84689192659912e+001,-8.90363573089990e+000
2.40419674224792e+005	2.84578011965442e+001,-8.92090196967395e+000
2.40973898812491e+005	2.84466402291015e+001,-8.93818800805812e+000
2.41529401019813e+005	2.84354353623578e+001,-8.95549318509339e+000
2.42086183791976e+005	2.84241873343087e+001,-8.97281802220228e+000
2.42644250080987e+005	2.84128960161957e+001,-8.99016245064692e+000
2.43203602845657e+005	2.84015606901469e+001,-9.00752600077783e+000
2.43764245051619e+005	2.83901812209509e+001,-9.02490859822138e+000
2.44326179671343e+005	2.83787580581186e+001,-9.04231056856605e+000
2.44889409684149e+005	2.83672910696290e+001,-9.05973183940649e+000
2.45453938076227e+005	2.83557792499981e+001,-9.07717173521784e+000
2.46019767840651e+005	2.83442233342646e+001,-9.09463078036656e+000
2.46586901977393e+005	2.83326231903023e+001,-9.11210890031149e+000
2.47155343493343e+005	2.83209778126951e+001,-9.12960541372698e+000
2.47725095402320e+005	2.83092879357985e+001,-9.14712084633487e+000
2.48296160725093e+005	2.82975531359741e+001,-9.16465491850223e+000
2.48868542489393e+005	2.82857735696409e+001,-9.18220775414440e+000
2.49442243729930e+005	2.82739482387214e+001,-9.19977866615624e+000
2.50017267488413e+005	2.82620778669173e+001,-9.21736817932116e+000
2.50593616813560e+005	2.82501617534971e+001,-9.23497580889607e+000
2.51171294761117e+005	2.82382003265784e+001,-9.25260187567378e+000
2.51750304393876e+005	2.82261931813485e+001,-9.27024609854300e+000
2.52330648781688e+005	2.82141401661389e+001,-9.28790838883648e+000
2.52912331001480e+005	2.82020408694587e+001,-9.30558845994681e+000
2.53495354137275e+005	2.81898960066808e+001,-9.32328683850242e+000
2.54079721280203e+005	2.81777045985194e+001,-9.34100282815276e+000
2.54665435528520e+005	2.81654664999092e+001,-9.35873633783644e+000
2.55252499987626e+005	2.81531821474461e+001,-9.37648769134212e+000
2.55840917770076e+005	2.81408514048552e+001,-9.39425680111123e+000
2.56430691995604e+005	2.81284732874534e+001,-9.41204295992044e+000
2.57021825791135e+005	2.81160485184198e+001,-9.42984669833214e+000
2.57614322290800e+005	2.81035763833124e+001,-9.44766750848173e+000
2.58208184635957e+005	2.80910573201310e+001,-9.46550571489832e+000
2.58803415975205e+005	2.80784911897119e+001,-9.48336122527230e+000
2.59400019464402e+005	2.80658770103320e+001,-9.50123332299994e+000
2.59997998266679e+005	2.80532154963866e+001,-9.51912253843988e+000
2.60597355552461e+005	2.80405062370387e+001,-9.53702857095995e+000
2.61198094499480e+005	2.80277490803183e+001,-9.55495131996016e+000
2.61800218292795e+005	2.80149439052154e+001,-9.57289069331543e+000
2.62403730124806e+005	2.80020905709848e+001,-9.59084659212897e+000
2.63008633195273e+005	2.79891889368489e+001,-9.60881891670384e+000
2.63614930711331e+005	2.79762386037593e+001,-9.62680736253959e+000
2.64222625887510e+005	2.79632399790584e+001,-9.64481224533077e+000
2.64831721945748e+005	2.79501926660341e+001,-9.66283326005349e+000
2.65442222115413e+005	2.79370965100970e+001,-9.68087029951294e+000
2.66054129633316e+005	2.79239513873744e+001,-9.69892326496138e+000
2.66667447743729e+005	2.79107568841480e+001,-9.71699184118716e+000
2.67282179698404e+005	2.78975134178546e+001,-9.73507634697283e+000
2.67898328756589e+005	2.78842205742978e+001,-9.75317646567791e+000
2.68515898185044e+005	2.78708779551833e+001,-9.77129188298322e+000
2.69134891258062e+005	2.78574862357839e+001,-9.78942312524631e+000
2.69755311257482e+005	2.78440444656097e+001,-9.80756945091803e+000
2.70377161472708e+005	2.78305525112756e+001,-9.82573075115790e+000
2.71000445200729e+005	2.78170107769651e+001,-9.84390734059955e+000
2.71625165746134e+005	2.78034188654499e+001,-9.86209890011502e+000
2.72251326421127e+005	2.77897763588497e+001,-9.88030510154432e+000
2.72878930545552e+005	2.77760836758698e+001,-9.89852626399692e+000
2.73507981446902e+005	2.77623401410601e+001,-9.91676184760795e+000
2.74138482460343e+005	2.77485461491618e+001,-9.93501216386874e+000
2.74770436928728e+005	2.77347015785766e+001,-9.95327710402994e+000
2.75403848202618e+005	2.77208054729496e+001,-9.97155590395532e+000
2.76038719640294e+005	2.77068585232751e+001,-9.98984909802429e+000
2.76675054607784e+005	2.76928600451331e+001,-1.00081561347307e+001
2.77312856478871e+005	2.76788104404994e+001,-1.00264773276238e+001
2.77952128635117e+005	2.76647093172290e+001,-1.00448123459965e+001
2.78592874465880e+005	2.76505562684946e+001,-1.00631608518509e+001
2.79235097368330e+005	2.76363517023220e+001,-1.00815231604888e+001
2.79878800747469e+005	2.76220949363831e+001,-1.00998987121381e+001
2.80523988016149e+005	2.76077863827516e+001,-1.01182878232655e+001
2.81170662595089e+005	2.75934253696346e+001,-1.01366899338704e+001
2.81818827912891e+005	2.75790123018852e+001,-1.01551053579811e+001
2.82468487406065e+005	2.75645467775646e+001,-1.01735337522376e+001
2.83119644519040e+005	2.75500289258124e+001,-1.01919752091914e+001
2.83772302704187e+005	2.75354578232274e+001,-1.02104289463857e+001
2.84426465421834e+005	2.75208341339263e+001,-1.02288954943480e+001
2.85082136140286e+005	2.75061571924654e+001,-1.02473742842292e+001
2.85739318335846e+005	2.74914273991737e+001,-1.02658656280548e+001
2.86398015492827e+005	2.74766440908005e+001,-1.02843689540181e+001
2.87058231103576e+005	2.74618076662246e+001,-1.03028845735115e+001
2.87719968668490e+005	2.74469177256954e+001,-1.03214121326694e+001
2.88383231696037e+005	2.74319738798353e+001,-1.03399512783979e+001
2.89048023702770e+005	2.74169765141938e+001,-1.03585023172945e+001
2.89714348213352e+005	2.74019249877445e+001,-1.03770646756822e+001
2.90382208760567e+005	2.73868196818610e+001,-1.03956386585273e+001
2.91051608885346e+005	2.73716604701265e+001,-1.04142241320098e+001
2.91722552136783e+005	2.73564461812105e+001,-1.04328200671689e+001
2.92395042072151e+005	2.73411779824919e+001,-1.04514274386374e+001
2.93069082256924e+005	2.73258549656785e+001,-1.04700454382637e+001
2.93744676264798e+005	2.73104775251750e+001,-1.04886743747437e+001
2.94421827677704e+005	2.72950450059534e+001,-1.05073136565501e+001
2.95100540085832e+005	2.72795577981351e+001,-1.05259635906263e+001
2.95780817087646e+005	2.72640152600791e+001,-1.05446235861937e+001
2.96462662289909e+005	2.72484172646183e+001,-1.05632934984642e+001
2.97146079307695e+005	2.72327644463316e+001,-1.05819738552145e+001
2.97831071764414e+005	2.72170559141880e+001,-1.06006638378519e+001
2.98517643291827e+005	2.72012920495286e+001,-1.06193637495133e+001
2.99205797530068e+005	2.71854722139391e+001,-1.06380729909739e+001
2.99895538127663e+005	2.71695967900023e+001,-1.06567918654798e+001
3.00586868741547e+005	2.71536651447180e+001,-1.06755197717956e+001
3.01279793037086e+005	2.71376776565489e+001,-1.06942570114105e+001
3.01974314688097e+005	2.71216336922191e+001,-1.07130029791069e+001
3.02670437376864e+005	2.71055336316219e+001,-1.07317579764944e+001
3.03368164794159e+005	2.70893770971643e+001,-1.07505216235881e+001
3.04067500639265e+005	2.70731637081269e+001,-1.07692935364889e+001
3.04768448619991e+005	2.70568938478152e+001,-1.07880740174127e+001
3.05471012452692e+005	2.70405666379800e+001,-1.08068622247163e+001
3.06175195862292e+005	2.70241829559969e+001,-1.08256589145674e+001
3.06881002582303e+005	2.70077419231122e+001,-1.08444632416425e+001
3.07588436354839e+005	2.69912439199253e+001,-1.08632755063735e+001
3.08297500930646e+005	2.69746883224658e+001,-1.08820950892192e+001
3.09008200069113e+005	2.69580755018154e+001,-1.09009222867643e+001
3.09720537538295e+005	2.69414048449975e+001,-1.09197564794073e+001
3.10434517114936e+005	2.69246767190860e+001,-1.09385979618651e+001
3.11150142584484e+005	2.69078902689731e+001,-1.09574458814010e+001
3.11867417741114e+005	2.68910463533795e+001,-1.09763009927774e+001
3.12586346387747e+005	2.68741441086632e+001,-1.09951624366213e+001
3.13306932336071e+005	2.68571839131218e+001,-1.10140305107666e+001
3.14029179406562e+005	2.68401651592060e+001,-1.10329045855438e+001
3.14753091428502e+005	2.68230882023147e+001,-1.10517849500108e+001
3.15478672239999e+005	2.68059522098064e+001,-1.10706707449120e+001
3.16205925688012e+005	2.67887580169921e+001,-1.10895627202731e+001
3.16934855628366e+005	2.67715047935731e+001,-1.11084600141091e+001
3.17665465925774e+005	2.67541928925757e+001,-1.11273629135467e+001
3.18397760453860e+005	2.67368217206376e+001,-1.11462707819623e+001
3.19131743095176e+005	2.67193913958569e+001,-1.11651836745583e+001
3.19867417741225e+005	2.67019018095540e+001,-1.11841014183906e+001
3.20604788292482e+005	2.66843530779425e+001,-1.12030240678352e+001
3.21343858658411e+005	2.66667446058290e+001,-1.12219509774522e+001
3.22084632757489e+005	2.66490765217837e+001,-1.12408822034423e+001
3.22827114517228e+005	2.66313487135709e+001,-1.12598175668771e+001
3.23571307874192e+005	2.66135612946793e+001,-1.12787571181842e+001
3.24317216774019e+005	2.65957136813654e+001,-1.12977002079835e+001
3.25064845171445e+005	2.65778059994620e+001,-1.13166468885023e+001
3.25814197030321e+005	2.65598381332891e+001,-1.13355969748077e+001
3.26565276323635e+005	2.65418097339619e+001,-1.13545500456855e+001
3.27318087033536e+005	2.65237216325614e+001,-1.13735068598107e+001
3.28072633151351e+005	2.65055723108811e+001,-1.13924658156638e+001
3.28828918677608e+005	2.64873628214129e+001,-1.14114279023026e+001
3.29586947622059e+005	2.64690923637788e+001,-1.14303922266099e+001
3.30346724003696e+005	2.64507612841134e+001,-1.14493590679199e+001
3.31108251850778e+005	2.64323687825130e+001,-1.14683275268996e+001
3.31871535200852e+005	2.64139156712830e+001,-1.14872983570976e+001
3.32636578100768e+005	2.63954011641014e+001,-1.15062706606931e+001
3.33403384606708e+005	2.63768253653304e+001,-1.15252444732677e+001
3.34171958784204e+005	2.63581881816336e+001,-1.15442196051911e+001
3.34942304708159e+005	2.63394894960749e+001,-1.15631958564646e+001
3.35714426462872e+005	2.63207289838007e+001,-1.15821727952518e+001
3.36488328142055e+005	2.63019069977782e+001,-1.16011507008186e+001
3.37264013848856e+005	2.62830234211071e+001,-1.16201293707373e+001
3.38041487695886e+005	2.62640774796699e+001,-1.16391078927680e+001
3.38820753805233e+005	2.62450699739882e+001,-1.16580870207041e+001
3.39601816308487e+005	2.62259998921541e+001,-1.16770655940566e+001
3.40384679346765e+005	2.62068678129807e+001,-1.16960441291211e+001
3.41169347070729e+005	2.61876736336942e+001,-1.17150224227582e+001
3.41955823640609e+005	2.61684165889135e+001,-1.17339995533386e+001
3.42744113226224e+005	2.61490974606610e+001,-1.17529762699036e+001
3.43534220007009e+005	2.61297154867198e+001,-1.17719516482166e+001
3.44326148172031e+005	2.61102705756274e+001,-1.17909254819766e+001
3.45119901920014e+005	2.60907632850656e+001,-1.18098982807712e+001
3.45915485459361e+005	2.60711926373136e+001,-1.18288688734840e+001
3.46712903008177e+005	2.60515594145428e+001,-1.18478380116251e+001
3.47512158794290e+005	2.60318626476242e+001,-1.18668045214855e+001
3.48313257055276e+005	2.60121028920042e+001,-1.18857689105710e+001
3.49116202038477e+005	2.59922800625003e+001,-1.19047309701265e+001
3.49920998001028e+005	2.59723934072995e+001,-1.19236897580509e+001
3.50727649209877e+005	2.59524437006725e+001,-1.19426460250297e+001
3.51536159941807e+005	2.59324299862193e+001,-1.19615985873200e+001
3.52346534483464e+005	2.59123528196848e+001,-1.19805479526415e+001
3.53158777131371e+005	2.58922118996074e+001,-1.19994936624854e+001
3.53972892191959e+005	2.58720071284797e+001,-1.20184354940148e+001
3.54788883981584e+005	2.58517382170336e+001,-1.20373729889142e+001
3.55606756826554e+005	2.58314056998014e+001,-1.20563066475666e+001
3.56426515063149e+005	2.58110086547378e+001,-1.20752352820688e+001
3.57248163037645e+005	2.57905476214563e+001,-1.20941593935822e+001
3.58071705106339e+005	2.57700223092814e+001,-1.21130785175876e+001
3.58897145635569e+005	2.57494326230178e+001,-1.21319924242958e+001
3.59724489001738e+005	2.57287784919564e+001,-1.21509008928432e+001
3.60553739591337e+005	2.57080598278696e+001,-1.21698036937108e+001
3.61384901800973e+005	2.56872763343396e+001,-1.21887003516377e+001
3.62217980037382e+005	2.56664283564648e+001,-1.22075911299609e+001
3.63052978717464e+005	2.56455155964642e+001,-1.22264755506193e+001
3.63889902268299e+005	2.56245377780519e+001,-1.22453531416026e+001
3.64728755127171e+005	2.56034954336487e+001,-1.22642244021714e+001
3.65569541741595e+005	2.55823876605867e+001,-1.22830881188845e+001
3.66412266569338e+005	2.55612147989764e+001,-1.23019445493892e+001
3.67256934078443e+005	2.55399771851044e+001,-1.23207939518497e+001
3.68103548747253e+005	2.55186739157145e+001,-1.23396351033420e+001
3.68952115064435e+005	2.54973055362895e+001,-1.23584685072430e+001
3.69802637529003e+005	2.54758717688570e+001,-1.23772936797512e+001
3.70655120650343e+005	2.54543723362685e+001,-1.23961101343182e+001
3.71509568948235e+005	2.54328073707905e+001,-1.24149178776181e+001
3.72365986952878e+005	2.54111768021298e+001,-1.24337166690641e+001
3.73224379204917e+005	2.53894807640406e+001,-1.24525065154206e+001
3.74084750255460e+005	2.53677189891459e+001,-1.24712869286019e+001
3.74947104666111e+005	2.53458912027184e+001,-1.24900574141557e+001
3.75811447008985e+005	2.53239977429752e+001,-1.25088182250624e+001
3.76677781866741e+005	2.53020383419342e+001,-1.25275688675458e+001
3.77546113832599e+005	2.52800127377447e+001,-1.25463088474698e+001
3.78416447510369e+005	2.52579210657334e+001,-1.25650381654884e+001
3.79288787514473e+005	2.52357636586576e+001,-1.25837570714797e+001
3.80163138469972e+005	2.52135396690219e+001,-1.26024643235777e+001
3.81039505012587e+005	2.51912494275691e+001,-1.26211601671748e+001
3.81917891788726e+005	2.51688928700126e+001,-1.26398443493818e+001
3.82798303455508e+005	2.51464703361614e+001,-1.26585171212175e+001
3.83680744680789e+005	2.51239809872552e+001,-1.26771772323419e+001
3.84565220143184e+005	2.51014251613560e+001,-1.26958249294187e+001
3.85451734532094e+005	2.50788026011577e+001,-1.27144597041339e+001
3.86340292547730e+005	2.50561142190461e+001,-1.27330825523793e+001
3.87230898901138e+005	2.50333586174061e+001,-1.27516914707377e+001
3.88123558314224e+005	2.50105363204055e+001,-1.27702869506678e+001
3.89018275519780e+005	2.49876472749822e+001,-1.27888687333387e+001
3.89915055261507e+005	2.49646916282371e+001,-1.28074368138544e+001
3.90813902294042e+005	2.49416691367057e+001,-1.28259906806010e+001
3.91714821382983e+005	2.49185795631108e+001,-1.28445298216870e+001
3.92617817304913e+005	2.48954232398001e+001,-1.28630544779167e+001
3.93522894847426e+005	2.48721997500976e+001,-1.28815638875317e+001
3.94430058809154e+005	2.48489092352645e+001,-1.29000580369944e+001
3.95339313999789e+005	2.48255516529285e+001,-1.29185366627067e+001
3.96250665240112e+005	2.48021271460863e+001,-1.29369997512534e+001
3.97164117362016e+005	2.47786353027119e+001,-1.29554465341235e+001
3.98079675208534e+005	2.47550764571106e+001,-1.29738772499039e+001
3.98997343633863e+005	2.47314501997150e+001,-1.29922911267761e+001
3.99917127503389e+005	2.47077566827810e+001,-1.30106881505506e+001
4.00839031693714e+005	2.46839958659867e+001,-1.30290680503049e+001
4.01763061092682e+005	2.46601675347888e+001,-1.30474303049141e+001
4.02689220599407e+005	2.46362723856241e+001,-1.30657756553228e+001
4.03617515124292e+005	2.46123092978598e+001,-1.30841023155625e+001
4.04547949589064e+005	2.45882789640749e+001,-1.31024110229015e+001
4.05480528926793e+005	2.45641811728001e+001,-1.31207012516499e+001
4.06415258081922e+005	2.45400159013809e+001,-1.31389727309973e+001
4.07352142010292e+005	2.45157832949034e+001,-1.31572254369908e+001
4.08291185679168e+005	2.44914831528157e+001,-1.31754588437740e+001
4.09232394067266e+005	2.44671152733377e+001,-1.31936724218606e+001
4.10175772164780e+005	2.44426798129219e+001,-1.32118661486126e+001
4.11121324973406e+005	2.44181767505497e+001,-1.32300397470934e+001
4.12069057506372e+005	2.43936058902089e+001,-1.32481926852191e+001
4.13018974788459e+005	2.43689675632849e+001,-1.32663251916565e+001
4.13971081856037e+005	2.43442615784632e+001,-1.32844367342539e+001
4.14925383757081e+005	2.43194880887832e+001,-1.33025272851765e+001
4.15881885551205e+005	2.42946467385823e+001,-1.33205960584117e+001
4.16840592309686e+005	2.42697376841768e+001,-1.33386430245228e+001
4.17801509115493e+005	2.42447609213539e+001,-1.33566679052024e+001
4.18764641063309e+005	2.42197164244918e+001,-1.33746704102187e+001
4.19729993259567e+005	2.41946041995973e+001,-1.33926502635616e+001
4.20697570822465e+005	2.41694242264544e+001,-1.34106071748690e+001
4.21667378882005e+005	2.41441765087809e+001,-1.34285408643224e+001
4.22639422580012e+005	2.41188612053179e+001,-1.34464512991565e+001
4.23613707070165e+005	2.40934779770853e+001,-1.34643376840727e+001
4.24590237518023e+005	2.40680268240326e+001,-1.34821997319898e+001
4.25569019101054e+005	2.40425080733703e+001,-1.35000376624830e+001
4.26550057008660e+005	2.40169215679864e+001,-1.35178509371945e+001
4.27533356442207e+005	2.39912673076040e+001,-1.35356392661227e+001
4.28518922615050e+005	2.39655454531361e+001,-1.35534026118601e+001
4.29506760752562e+005	2.39397555280798e+001,-1.35711399235224e+001
4.30496876092165e+005	2.39138978624413e+001,-1.35888514181809e+001
4.31489273883349e+005	2.38879726269988e+001,-1.36065370605544e+001
4.32483959387710e+005	2.38619796598891e+001,-1.36241962992620e+001
